"route_boulder","name","location_name","sector_name","area_name","country_code","date","type","sub_type","rating","project","tries","repeats","difficulty","perceived_hardness","comment","height","recommended","sits"
"BOULDER","The Weigh","Fort Ross","The Point",,"US","2021-08-28T12:00:00Z","rp",,"4","0","53","null","7C",,"buzzer beater send, tide closing in fast....got lucky. nice one G.","null","0","null"
"BOULDER","Return of the Sea Snake","River Mouth","Unknown Sector",,"US","2021-08-28T12:00:00Z","rp",,"4","0","35","null","7C",,"def not harder than bon voyage for me @milo lol. slightly easier variant to the sick dyno. worth doing if you’re there.","null","0","null"
"BOULDER","War Pigs","June Lake","Hartley Springs",,"US","2021-08-30T12:00:00Z","rp",,"4","0","35","null","7A+",,"wow i suck at pockets ","null","0","null"
"BOULDER","Welcome to the Thunderdome","June Lake","Hartley Springs",,"US","2021-08-30T12:00:00Z","rp",,"5","0","53","null","7C+",,"stunner. thanks Jordan for the warm welcome!","null","0","null"
"BOULDER","Mad Max","June Lake","Hartley Springs",,"US","2021-08-30T12:00:00Z","rp",,"5","0","35","null","7B+",,"a good boulder. Jordan showed up for some much needed moral support.","null","0","null"
"BOULDER","Apocalypse Now","June Lake","Hartley Springs",,"US","2021-08-30T12:00:00Z","rp",,"4","0","35","null","7A+",,"def easier than mad max and war pigs for me.","null","0","null"
"BOULDER","Samurai Sauce","June Lake","Unknown Sector",,"US","2021-08-31T12:00:00Z","rp",,"4","0","35","null","7A+",,"a nice power first move. cool sequence.","null","0","null"
"BOULDER","Creamy Fingers","June Lake","Ice Cream Boulders",,"US","2021-08-31T12:00:00Z","rp",,"4","0","35","null","7B+",,"maybe bad temps but this was very hard","null","0","null"
"BOULDER","After Party Arete","June Lake","After Party",,"US","2021-09-01T12:00:00Z","rp",,"4","0","35","null","7C",,"i used this extended heel hook slap slap technique a few times now. learning learning learning...","null","0","null"
"BOULDER","Newton's Flaming Laser Sword","June Lake","The Eponymous Boulder",,"US","2021-09-01T12:00:00Z","rp",,"4","0","35","null","7A",,"thank you Natalie Merchant!","null","0","null"
"BOULDER","Nate's Arete Sit","Lee Vining Canyon","Roadside Boulder",,"US","2021-09-01T12:00:00Z","rp",,"5","0","53","null","7B+",,"sit definitely adds difficulty. awesome climb.","null","0","null"
"BOULDER","Freudian Dab","June Lake","The Eponymous Boulder",,"US","2021-09-01T12:00:00Z","rp",,"5","0","35","null","7C",,"Nairobi! thanks for the good times Jordan!!","null","0","null"
"BOULDER","Adam's Arete","Lee Vining","Unknown Sector",,"US","2021-09-01T12:00:00Z","rp",,"4","0","35","null","7B+",,"depressed and was unable to focus on the experience :( i sat under the boulder pondering our impact on this planet. wildfires abound, temperatures rising, poles melting, habitats destroyed.......i can’t shake this feeling of doom. i wonder if 10 years from now, ill be able to come back and enjoy this beautiful place again. i feel helpless. our greed will be our demise. hopefully i am proven wrong.","null","0","null"
"BOULDER","Breathe","Salt Point","G-Spot","California","US","2021-09-07T12:00:00Z","rp",,"5","0","35","null","7A+",,"Giovanni Traversi FA. All the stars.","null","0","null"
"BOULDER","Kungfu Kitten","Salt Point","G-Spot","California","US","2021-09-07T12:00:00Z","rp",,"5","0","35","null","7C",,"Giovanni Traversi FA. speechless. mind blown.","null","0","null"
"BOULDER","Ganesh Sit","Pomo","Unknown Sector",,"US","2021-09-07T12:00:00Z","rp",,"4","0","35","null","7C",,"followed Milo up right after. happy to see it goes.","null","0","null"
"BOULDER","Camel Toe","Cazadero","snaggletooth",,"US","2021-09-07T12:00:00Z","rp",,"3","0","35","null","7B+",,"Old Charlie Barrett FA. Fun little cave.","null","0","null"
"BOULDER","Headless","Marin headlands","Unknown Sector",,"US","2021-09-11T12:00:00Z","rp",,"3","0","35","null","7A+",,"didn't feel like myself today. happy to walk away with something. went up left off the undercling match.","null","0","null"
"BOULDER","Snack Monster","Bowman Lake","The Couch Boulder","Tahoe (CA)","US","2021-09-18T12:00:00Z","rp",,"4","0","35","null","7A+",,"more like v7 but damn couch boulder is hard","null","0","null"
"BOULDER","Ion","Saddle Boulders","Unknown Sector","Tahoe (CA)","US","2021-09-18T12:00:00Z","rp",,"5","0","35","null","7B+",,"fun dyno","null","0","null"
"BOULDER","Trojan Horse","Castle Boulder","Unknown Sector","Tahoe (CA)","US","2021-09-19T12:00:00Z","rp",,"5","0","35","null","7A+",,"juggin into heads up top section. really fun.","null","0","null"
"BOULDER","pit and the pendulum","Castle Boulder","Unknown Sector","Tahoe (CA)","US","2021-09-19T12:00:00Z","rp",,"5","0","35","null","7B+",,"freakin sick campus moves in a beautiful crack system. stellar.","null","0","null"
"BOULDER","Air Trojan","Castle Boulder","Unknown Sector","Tahoe (CA)","US","2021-09-19T12:00:00Z","rp",,"5","0","35","null","7B+",,"jump!!","null","0","null"
"BOULDER","3 AM at Denny's","Split Rock","Unknown Sector","Tahoe (CA)","US","2021-09-19T12:00:00Z","rp",,"3","0","35","null","7B+",,"figured out how to do the first move to the pocket no cut then it went down quick","null","0","null"
"BOULDER","Bunny Funeral","Castle Boulder","Unknown Sector","Tahoe (CA)","US","2021-09-19T12:00:00Z","rp",,"5","0","35","null","7B+",,"ill be back for defenestration!!!","null","0","null"
"BOULDER","N.N.","mineral bar","Unknown Sector",,"US","2021-09-20T12:00:00Z","rp",,"4","0","35","null","7B+",,"Line starting on mandlebrotter/bubble bath and exiting right. Set Carter FA i presume. video link for reference since we don’t have a name.

https://youtu.be/lD8GHUzRl1Q","null","0","null"
"BOULDER","Iron punch","Marin headlands","Unknown Sector",,"US","2021-09-25T12:00:00Z","rp",,"4","0","53","null","7B+",,"not too bad once ya got the beta figured out ","null","0","null"
"BOULDER","Nietzche Girls Sit","Saddle Boulders","Unknown Sector","Tahoe (CA)","US","2021-09-26T12:00:00Z","rp",,"4","0","35","null","7C+",,"consistently put this one off till end of session for too long, came in to do it and it was still a battle. hard at my span don’t @ me. also......the streak lives on ;)","null","0","null"
"BOULDER","Prospectors Roof","mineral bar","Unknown Sector",,"US","2021-09-29T12:00:00Z","rp",,"5","0","35","null","7C",,"super rad climb mike. v9 seems fair with the newer beta.","null","0","null"
"BOULDER","Bubble Bath Sit","mineral bar","Unknown Sector",,"US","2021-09-30T12:00:00Z","rp",,"5","0","35","null","7C",,"double dyno. super fun.","null","0","null"
"BOULDER","N.N.","mineral bar","Unknown Sector",,"US","2021-09-30T12:00:00Z","rp",,"4","0","35","null","7A+",,"the sitter awaits!","null","0","null"
"BOULDER","Zen Lunatic","Mickey's Beach","Orange buddha boulder",,"US","2021-09-30T12:00:00Z","rp",,"3","0","35","null","7A+",,"v6?","null","0","null"
"BOULDER","Sucker Path","Saddle Boulders","Unknown Sector","Tahoe (CA)","US","2021-09-30T12:00:00Z","rp",,"4","0","35","null","7A+",,"v8? low start is what we need...","null","0","null"
"BOULDER","Cuticle Killer","Coldstream Canyon","Unknown Sector","Tahoe (CA)","US","2021-10-03T12:00:00Z","rp",,"5","0","35","null","7A",,"technical and hard. trust bad feet.","null","0","null"
"BOULDER","Voodoo Birthday","Voodoo Stones","Unknown Sector","Tahoe (CA)","US","2021-10-03T12:00:00Z","rp",,"4","0","35","null","7A+",,"satyameva jayate. thanks for the honesty Vishaal.","null","0","null"
"BOULDER","Dynamo","Coldstream Canyon","Unknown Sector","Tahoe (CA)","US","2021-10-03T12:00:00Z","rp",,"5","0","35","null","7C",,"All points off hail mary backstep ftw. One of the best in tahoe. Told you id come back vishaal......now lets figure out where the red ferns grow.....","null","0","null"
"BOULDER","Pure Gold Sit","Voodoo Stones","Unknown Sector","Tahoe (CA)","US","2021-10-03T12:00:00Z","rp",,"5","0","35","null","7C+",,"wow. total stunner. this line has it all. one of the best in Tahoe, take all the stars. id give 6 stars if I could. awesome working it out with Vishaal, with no beta assistance.","null","0","null"
"BOULDER","Bomb Threat","Coldstream Canyon","Wooden Cobra","Tahoe (CA)","US","2021-10-03T12:00:00Z","rp",,"5","0","35","null","7C",,"Very tricky beta. not physically all that bad if you can dial the movement. Stellar. Paul B FA delivers as always. Yosemite block.","null","0","null"
"BOULDER","Fallen Leaf","Voodoo Stones","Unknown Sector","Tahoe (CA)","US","2021-10-03T12:00:00Z","rp",,"3","0","35","null","7C",,"yeah. concur with Eric, pretty hard. proper yosemite grade v8.  landing/bushes need improvement. wish id had more time, would have cleaned it up a bit. things are overgrown, but the line is hard and fun.","null","0","null"
"BOULDER","Kevin's Problem","killer green cave","Unknown Sector",,"US","2021-10-06T12:00:00Z","rp",,"3","0","35","null","7A+",,"Kevin J FA. one move power punch.","null","0","null"
"BOULDER","The influencers","killer green cave","Unknown Sector",,"US","2021-10-06T12:00:00Z","rp",,"4","0","35","null","7C",,"FA. thanks for sharing Chris!","null","0","null"
"BOULDER","Ishmael","Rainbow","Unknown Sector","Tahoe (CA)","US","2021-10-10T12:00:00Z","rp",,"5","0","35","null","7A+",,"go find yourself a human as good as justin butler. honored to hear him call me his friend.","null","0","null"
"BOULDER","Where the Red Fern Grows","Coldstream Canyon","Upper Tier","Tahoe (CA)","US","2021-10-10T12:00:00Z","rp",,"5","0","35","null","8A",,"accidentally sliced my index open with a razor in the AM, hence optimism was low. pleased with myself for unlocking the traverse sequence. this one meant a lot. the big prize of coldstream. i remember my first trip up here in 2019 with vishaal. never imagined myself doing this line 2 years later.","null","0","null"
"BOULDER","Main Event","Coldstream Canyon","Upper Tier","Tahoe (CA)","US","2021-10-10T12:00:00Z","f",,"5","0","1","null","7A",,"double gaston nice moves ","null","0","null"
"BOULDER","Vince Carter","mineral bar","Unknown Sector",,"US","2021-10-14T12:00:00Z","rp",,"3","0","35","null","7C+",,"FKA. First known ascent. Sit start mandlebrotter into N.N. V7 dyno. Video for reference: https://youtu.be/PmN3HZbpcLg","null","0","null"
"BOULDER","Such Great Heights","Sugar Pine","Unknown Sector","Tahoe (CA)","US","2021-10-17T12:00:00Z","f",,"4","0","1","null","7A+",,"pretty damn fun.","null","0","null"
"BOULDER","Wild at heart","Coldstream Canyon","Unknown Sector","Tahoe (CA)","US","2021-10-17T12:00:00Z","rp",,"5","0","35","null","7C",,"hard to grade. kyle said v8. book says v7. felt v9 to me! compared to Panic Room in yose in terms of difficulty and head factor. probably a bit taller in fact. Nick........the homie brought the psych. built up a landing for me as i sussed on a rope. first go from the sit, a magician only does his trick once. thought i broke cyrus’ thumb saving him from the stream plunge but it was aight. i recommend this boulder to all. it is special. tahoe delivers.","null","0","null"
"BOULDER","Dire Wolf","Sugar Pine","Unknown Sector","Tahoe (CA)","US","2021-10-17T12:00:00Z","rp",,"3","0","35","null","7C",,"sloper campus bull into a tough mantle. pumped out of my mind ","null","0","null"
"BOULDER","Tunnel Vision","Rainbow","Unknown Sector","Tahoe (CA)","US","2021-10-17T12:00:00Z","rp",,"3","0","35","null","7B+",,"quick work with cyrus after getting annoyingly bucked on fish meal. fun throw to the sloper. tried this thing for hours last year. 10min.","null","0","null"
"BOULDER","Traverse into Buddha's Underbelly","Dutch Bill","Unknown Sector",,"US","2021-10-17T12:00:00Z","rp",,"3","0","35","null","7C",,"i’m sure this has been done before. i hesitated to even log it, but i think it’s different enough to distinguish. buddha’s underbelly but start low left in cave and traverse into the traditional start of buddha’s underbelly. doesn’t change the grade, but obviously a tad harder. fun day giving natasha the tour!","null","0","null"
"BOULDER","The 8th Dimension","Black Mountain","Unknown Sector","Black Mountain (CA)","US","2021-10-24T12:00:00Z","rp",,"5","0","35","null","7B+",,"bizarre double toe hook, spectacular climb.","null","0","null"
"BOULDER","Velvet Revolver","Black Mountain","Unknown Sector","Black Mountain (CA)","US","2021-10-24T12:00:00Z","rp",,"5","0","35","null","7B+",,"easy money","null","0","null"
"BOULDER","Captains Junk","Black Mountain","Unknown Sector","Black Mountain (CA)","US","2021-10-24T12:00:00Z","rp",,"0","0","35","null","7A",,"sharrrrrrp","null","0","null"
"BOULDER","Gilgamesh","Black Mountain","Unknown Sector","Black Mountain (CA)","US","2021-10-24T12:00:00Z","rp",,"5","0","35","null","7B+",,"now that is a boulder problem. all time.","null","0","null"
"BOULDER","lobo","Black Mountain","Unknown Sector","Black Mountain (CA)","US","2021-10-24T12:00:00Z","rp",,"5","0","35","null","7B+",,"tricky heel hook","null","0","null"
"BOULDER","Soul Snatch","GroupSites 4&5","Unknown Sector","Black Mountain (CA)","US","2021-10-24T12:00:00Z","rp",,"5","0","35","null","7B+",,"tito n is unstoppable ","null","0","null"
"BOULDER","Sombrero","Black Mountain","Unknown Sector","Black Mountain (CA)","US","2021-10-24T12:00:00Z","rp",,"5","0","35","null","7B+",,"nice to meet you brian!","null","0","null"
"BOULDER","Time Trial","Black Mountain","Unknown Sector","Black Mountain (CA)","US","2021-10-24T12:00:00Z","rp",,"5","0","35","null","7B+",,"vishaal’s resurrection......","null","0","null"
"BOULDER","Black Moth Super Rainbow","Boulder Basin","December Boulders","Black Mountain (CA)","US","2021-10-24T12:00:00Z","rp",,"3","0","35","null","7A",,"megalomania is sharrrrrrp. this one is nice.","null","0","null"
"BOULDER","Loh roof","Black Mountain","Unknown Sector","Black Mountain (CA)","US","2021-10-24T12:00:00Z","rp",,"5","0","35","null","7B+",,"holy blessed moly radical moves . supremely psyched for nealsen","null","0","null"
"BOULDER","Champagne Arete","NRA","Unknown Sector","Black Mountain (CA)","US","2021-10-24T12:00:00Z","rp",,"5","0","35","null","7C",,"night sesh let’s go","null","0","null"
"BOULDER","Gimme Some","OK Corral","Unknown Sector","Black Mountain (CA)","US","2021-10-24T12:00:00Z","rp",,"5","0","35","null","7B+",,"technical arete kinda like cracker boy good times crew","null","0","null"
"BOULDER","The Moth","Black Mountain","Unknown Sector","Black Mountain (CA)","US","2021-10-24T12:00:00Z","f",,"4","0","1","null","7A+",,"wow i can actually flash something lol","null","0","null"
"BOULDER","E&M","Feather river north fork","Electric boulders",,"US","2021-10-28T12:00:00Z","rp",,"4","0","35","null","7C",,"FA. Awesome first outing with Christian! very psyched on this one.","null","0","null"
"BOULDER","Electrode","Feather river north fork","Electric boulders",,"US","2021-10-28T12:00:00Z","rp",,"3","0","35","null","7A+",,"FA. super quality rock, the rock in the landing slightly detracts.","null","0","null"
"BOULDER","King Fish","Kings Canyon","Funcrusher",,"US","2021-10-31T12:00:00Z","rp",,"5","0","35","null","7B+",,"went down quick. another granite stunner. kings kings kings....","null","0","null"
"BOULDER","Crimson King","Kings Canyon","Funcrusher",,"US","2021-10-31T12:00:00Z","rp",,"5","0","35","null","7C+",,"gotta be one of the hardest 9s i’ve ever done. absolutely incredible.","null","0","null"
"BOULDER","Eric's Super Fun Adventure Problem","Sonora","Lower Arb",,"US","2021-11-07T12:00:00Z","rp",,"4","0","35","null","7A+",,"Columbia funk continues to deliver. nice run in with Ezra + Haley!","null","0","null"
"BOULDER","Gentlemen's Club","Columbia","Lower Arb",,"US","2021-11-07T12:00:00Z","rp",,"5","0","35","null","7B+",,"Wow holy moly that campus + throw first 2 moves was hard for me! Not as spooky as it looks! Highly recommend this one.","null","0","null"
"BOULDER","Pope Dispenser","Columbia","Lower Arb",,"US","2021-11-07T12:00:00Z","rp",,"5","0","35","null","7B+",,"Best climb I've done in Columbia. One of the best boulders ive done anywhere. thrilling. ill be back......","null","0","null"
"BOULDER","Diamonds Are Forever","Pie Shop","Unknown Sector","Tahoe (CA)","US","2021-11-13T12:00:00Z","rp",,"4","0","35","null","7C+",,"my skin is happy this is over. natasha helped unlock some efficiency measures for the numerous foot transitions. nice little starting heel. bing bing bing.","null","0","null"
"BOULDER","Kung Fu Panda","The Zephyrs","Unknown Sector","Tahoe (CA)","US","2021-11-13T12:00:00Z","rp",,"5","0","35","null","7C",,"from the sit. natasha with the wizard beta unlock.","null","0","null"
"BOULDER","The Third Rail","Columbia","Unknown Sector",,"US","2021-11-18T12:00:00Z","rp",,"5","0","35","null","8A",,"early start. pack gear. prep cyrus for school. drop kid off. 2.5hr drive. hike 2x w/ 4 pads + blubber. remove pads to squeeze narrow passage.

battle the the 3rd rail. send as tupac “hit em up” on the pods.

hike 2x again. drive 2.5 hrs back.

took cyrus to BIW. rage PR on the wave till 9pm. train front splits.

work a full shift + train tomorrow. bishop next morning.

mamba mentality. rip 24.","null","0","null"
"BOULDER","Acid Wash Right","Happy Boulders","Unknown Sector","Bishop (CA)","US","2021-11-20T12:00:00Z","rp",,"4","0","35","null","7B+",,"first go from the sit. but toxic avenger though geeez","null","0","null"
"BOULDER","Acid Wash","Happy Boulders","Unknown Sector","Bishop (CA)","US","2021-11-20T12:00:00Z","rp",,"4","0","null","null","7A+",,"getting sendy with natasha!","null","0","null"
"BOULDER","Checkerboard","Outlying Buttermilks","Checkerboard Area","Bishop (CA)","US","2021-11-21T12:00:00Z","rp",,"5","0","53","null","7B+",,"aesthetic ","null","0","null"
"BOULDER","Fly Boy Sit","Buttermilks","Flyboy","Bishop (CA)","US","2021-11-21T12:00:00Z","rp",,"5","0","35","null","7B+",,"crimp crimp crimp JUMP","null","0","null"
"BOULDER","Pow Pow","Sad Boulders","Unknown Sector","Bishop (CA)","US","2021-11-21T12:00:00Z","rp",,"4","0","35","null","7B+",,"completely epic-ed. sheer try hard and luck.","null","0","null"
"BOULDER","Solitaire","Outlying Buttermilks","Solitaire","Bishop (CA)","US","2021-11-21T12:00:00Z","rp",,"5","0","35","null","7B+",,"unreal movement","null","0","null"
"BOULDER","Soul Slinger","Buttermilks","Cave Area","Bishop (CA)","US","2021-11-22T12:00:00Z","rp",,"5","0","35","null","7C",,"felt impossible. then i gastoned the v-crimp. then i could run laps on this thing. too good. Jonathan and i ran this rig back to back.","null","0","null"
"BOULDER","High Plains Drifter","Buttermilks","Buttermilks Main","Bishop (CA)","US","2021-11-22T12:00:00Z","rp",,"5","0","35","null","7A+",,"a classic for good reason","null","0","null"
"BOULDER","Teenage Mutant Ninja Gerbils","Wood Yard","Unknown Sector","Yosemite (CA)","US","2021-11-28T12:00:00Z","rp",,"5","0","35","null","7C",,"book says v9....and i think that’s appropriate. hard for v8. fantastic boulder.","null","0","null"
"BOULDER","Silly Roof","Ahwahnee","Unknown Sector","Yosemite (CA)","US","2021-12-01T12:00:00Z","rp",,"4","0","35","null","7B+",,"quick work. David wrapped up another big project. And Vanessa almost sent no fur.","null","0","null"
"BOULDER","No Fur","Ahwahnee","Unknown Sector","Yosemite (CA)","US","2021-12-01T12:00:00Z","rp",,"4","0","35","null","6A",,"hard as hell for v3 lmao","null","0","null"
"BOULDER","The Happening","Camp 4","Unknown Sector","Yosemite (CA)","US","2021-12-01T12:00:00Z","rp",,"5","0","35","null","7C+",,"awesome boulder Cole! Unforgettable day with my friend David. Big thanks to him for bringing the psych on this one. Finally got to climb together. and a shoutout to Vanessa for being so welcoming, and for good talks about Yose. Much love to both of you. ","null","0","null"
"BOULDER","Wood Yard Arete","Wood Yard","Unknown Sector","Yosemite (CA)","US","2021-12-06T12:00:00Z","go",,"5","0","2","null","7A",,"nice 👌🏾","null","0","null"
"BOULDER","Cellar Door","Columbia","Upper Arb",,"US","2021-12-08T12:00:00Z","rp",,"4","0","35","null","7A+",,"this send goes to nick roether. for being such a good person. i appreciate you. regarding boulder: at first this thing seems stupidly hard. v6 felt like big sandbag. but when all beta was dialed, it felt about right. it’s a subtle one. a  lesson in footwork.","null","0","null"
"BOULDER","Grandma Death","Sonora","Labyrinth",,"US","2021-12-10T12:00:00Z","rp",,"5","0","35","null","7C+",,"one of my favorite boulders of all time. learned so many tricks from this one. absolutely felt 7c+ to me......mind over matter.......","null","0","null"
"BOULDER","Terra Firma Cosmonaut","Jupiter Boulders","Terra Firma Cosmonaut",,"US","2021-12-18T12:00:00Z","rp",,"4","0","35","null","7A+",,"awesome","null","0","null"
"BOULDER","Suck my Venus","Jupiter Boulders","Unknown Sector",,"US","2021-12-18T12:00:00Z","rp",,"3","0","35","null","7B+",,"hard pull","null","0","null"
"BOULDER","Ticket to Venus","Jupiter Boulders","Amphitheater",,"US","2021-12-18T12:00:00Z","f",,"4","0","1","null","6C",,"","null","0","null"
"BOULDER","Europa (low start)","Jupiter Boulders","Unknown Sector",,"US","2021-12-21T12:00:00Z","rp",,"4","0","35","null","7A",,"probably more like v6.","null","0","null"
"BOULDER","Alf SDS","Jupiter Boulders","Unknown Sector",,"US","2021-12-21T12:00:00Z","rp",,"4","0","35","null","7A+",,"started from the “mid” start. felt like v7 from there. the true low start, left hand sloper, right hand on left facing crimp, felt really tough.","null","0","null"
"BOULDER","Alpha Centauri","Jupiter Boulders","Unknown Sector",,"US","2021-12-25T12:00:00Z","rp",,"4","0","35","null","7C",,"Good one Kim :)","null","0","null"
"BOULDER","Dirty Mustache","Columbia","Upper Arboretum",,"US","2022-01-15T12:00:00Z","rp",,"5","0","35","null","7B+",,"I’d say same grade as tombstone.","null","0","null"
"BOULDER","Tombstone","Columbia","Upper Arb",,"US","2022-01-15T12:00:00Z","rp",,"5","0","35","null","7A+",,"Caught my eye when i walked by dirty mustache last week. Glad to return.","null","0","null"
"BOULDER","Hoedown","Columbia","Lower Arboretum",,"US","2022-01-16T12:00:00Z","rp",,"3","0","35","null","7C",,"i want ojos diablo","null","0","null"
"BOULDER","Traverse Reverse Into Triple Cracks","Columbia College","Lower Arb",,"US","2022-01-16T12:00:00Z","rp",,"3","0","35","null","7C+",,"very hard. minus the little dab factor rounding the corner, amazing movement.","null","0","null"
"BOULDER","The Silver Lining","Columbia","Labyrinth",,"US","2022-01-22T12:00:00Z","rp",,"5","0","35","null","7C+",,"No clue how Daniel went about this thing. For someone tall, there might be an easier sequence. for me, it was some involved beta trickery. kneepad recommended. awesome sequence. climbs much better than complex.","null","0","null"
"BOULDER","The Rose Sit","Columbia","Water way",,"US","2022-01-24T12:00:00Z","rp",,"4","0","35","null","7B+",,"Im not sure where others started this. I started a little to the left of the rose stand. on two pinches. really sick sequence. Quite fun.","null","0","null"
"BOULDER","Swing dance","Sonora","Arboredum",,"US","2022-01-27T12:00:00Z","rp",,"4","0","35","null","7C+",,"a stealth toe heel cam made it golden! the streak lives on, through the roughest month yet.","null","0","null"
"BOULDER","Snail Trail","Sonora","Lower Arb",,"US","2022-01-28T12:00:00Z","rp",,"4","0","35","null","7C",,"wowza what a sick roof. i busted all the way out to the left arete. tough one. bring a kneepad. there was a massive dumping situation under the boulder. legit bags of trash. took me quite a bit of cleaning. it’s all nice for whoever comes next!","null","0","null"
"BOULDER","Where the Sidewalk Ends","Highway 140","Unknown Sector","Yosemite (CA)","US","2022-02-06T12:00:00Z","rp",,"5","0","35","null","7B+",,"Vitaly Volberg FA. brilliant. 2nd ascent?","null","0","null"
"BOULDER","Sonic Wave","Camp 4","Unknown Sector","Yosemite (CA)","US","2022-02-06T12:00:00Z","rp",,"5","0","35","null","7B+",,"power punch techy top! nice work Ezra!","null","0","null"
"BOULDER","The Diamond Right","Candyland","Unknown Sector","Yosemite (CA)","US","2022-02-06T12:00:00Z","rp",,"4","0","35","null","7C",,"super fun climb. great crew today, all the TS setter squad. shadow was damp, but diamond direct proved to be fun!","null","0","null"
"BOULDER","Big Present","Happy Isles","Unknown Sector","Yosemite (CA)","US","2022-02-20T12:00:00Z","rp",,"5","0","35","null","7C",,"sprained a finger for this spectator sport ","null","0","null"
"BOULDER","Bipolar","Highway 140","Unknown Sector","Yosemite (CA)","US","2022-02-20T12:00:00Z","rp",,"3","0","35","null","7A+",,"kinda fun actually lmao","null","0","null"
"BOULDER","The Gambler","Columbia","Labyrinth",,"US","2022-02-21T12:00:00Z","rp",,"3","0","35","null","7B+",,"low percentage obscurities are the shiz","null","0","null"
"BOULDER","Welcome To Whine Country","Putah Creek","Unknown Sector",,"US","2022-03-05T12:00:00Z","rp",,"3","0","35","null","7C",,"this got upgraded in the new guidebook. i found it pretty hard. v9 would be fair. a lot of beta. several punts.","null","0","null"
"BOULDER","Interstellar","Whiskeytown boulders","Unknown sector",,"US","2022-03-06T12:00:00Z","rp",,"4","0","35","null","7C",,"brilliant compression roof. awesome find christian.","null","0","null"
"BOULDER","Indy grab","Redding","Unknown sector",,"US","2022-03-06T12:00:00Z","rp",,"3","0","35","null","7A+",,"nice one james!","null","0","null"
"BOULDER","Mind Over Matter","Columbia","Lower Arb",,"US","2022-03-10T12:00:00Z","rp",,"5","0","35","null","8A",,"aka the green monster proj. THE king line of Columbia. What a season it’s been. Waning conditions and life challenges had me doubting. My love to the legendary Flea who envisioned this masterpiece. and HW, who im perpetually thinking of.

v10 feels like a sandbag to me. this was the both hardest and best boulder i’ve ever climbed. ben is one of my biggest climbing inspirations. this one was very special. 3rd ascent i believe after ben and kyle.","null","0","null"
"BOULDER","Solitary Refinement","Folsom Lake","Rainbow Bridge",,"US","2022-03-17T12:00:00Z","rp",,"4","0","35","null","7B+",,"lmao. i can’t crimp. felt by far the hardest on the bloc for me. kicked my ass. loved it.","null","0","null"
"BOULDER","All That Glitters","Folsom Lake","Rainbow Bridge",,"US","2022-03-17T12:00:00Z","rp",,"4","0","35","null","7A+",,"aesthetics 👍🏾 ","null","0","null"
"BOULDER","Fool's Gold","Folsom Lake","Rainbow Bridge",,"US","2022-03-17T12:00:00Z","rp",,"3","0","35","null","7A",,"not a bad addition to a good boulder.","null","0","null"
"BOULDER","Solitary Confinement","Prison Hill","Unknown Sector","Tahoe (CA)","US","2022-03-19T12:00:00Z","rp",,"4","0","35","null","7B+",,"crux of the boulder was battling the wind","null","0","null"
"BOULDER","Prisoner on the roof","Prison Hill","Unknown Sector","Tahoe (CA)","US","2022-03-19T12:00:00Z","rp",,"4","0","35","null","7C",,"charmin","null","0","null"
"BOULDER","The Cave Problem","Doyle","Unknown Sector","Tahoe (CA)","US","2022-03-20T12:00:00Z","rp",,"5","0","35","null","7C+",,"killer. the movement is off the charts.","null","0","null"
"BOULDER","Cryin' Shame","Doyle","Oh, its there","Tahoe (CA)","US","2022-03-20T12:00:00Z","rp",,"3","0","35","null","7C+",,"taking low end 10 on this. quite tough. high tension. dab factor obviously detracts, but movement is so standout, i recommend it. if this was a foot higher off the ground, i’d give it 5 stars.","null","0","null"
"BOULDER","Sweet Thins","Doyle","Forever Young","Tahoe (CA)","US","2022-03-20T12:00:00Z","rp",,"3","0","35","null","7A+",,"prob like v7. not as good as left exit.","null","0","null"
"BOULDER","The Bell Witch","Doyle","Forever Young","Tahoe (CA)","US","2022-03-20T12:00:00Z","rp",,"4","0","35","null","7B+",,"wonderful.","null","0","null"
"BOULDER","Pine Box","Happy Isles","Unknown Sector","Yosemite (CA)","US","2022-03-22T12:00:00Z","rp",,"5","0","35","null","7C+",,"guilt, grief, and fear finally gave way to gratitude. a new friend in an old place.","null","0","null"
"BOULDER","Raven Haired Woman","Happy Isles","Unknown Sector","Yosemite (CA)","US","2022-03-23T12:00:00Z","f",,"3","0","1","null","6A+",,"i think Gasper recleaned this.","null","0","null"
"BOULDER","A Primate's Memoir","The Garden","Unknown Sector","Yosemite (CA)","US","2022-03-26T12:00:00Z","rp",,"4","0","35","null","7A+",,"v6? spooky.","null","0","null"
"BOULDER","Big Bessey","Ahwahnee","Unknown Sector","Yosemite (CA)","US","2022-03-26T12:00:00Z","rp",,"4","0","35","null","7C",,"spicy!","null","0","null"
"BOULDER","Greenerer Pastures","Bridalveil","Unknown Sector","Yosemite (CA)","US","2022-03-27T12:00:00Z","rp",,"5","0","35","null","7C",,"the very rare….perfect boulder problem","null","0","null"
"BOULDER","Shiver Me Timbers","Camp 4","Unknown Sector","Yosemite (CA)","US","2022-04-03T12:00:00Z","rp",,"5","0","35","null","7A+",,"i was shaking!","null","0","null"
"BOULDER","Bridge to Nowhere","Bridalveil","Unknown Sector","Yosemite (CA)","US","2022-04-03T12:00:00Z","rp",,"5","0","35","null","7B+",,"yosemite climbing basically","null","0","null"
